id_ocorrencia_t;tipo
78213;FALHA DO MOTOR EM VOO
78214;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78220;ESTOURO DE PNEU
78228;COM TREM DE POUSO
78230;POUSO EM LOCAL NAO PREVISTO
78231;FALHA DO MOTOR EM VOO
78233;COLISAO COM FAUNA
78235;OUTROS
78237;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78238;FALHA DO MOTOR EM VOO
78239;FALHA DO MOTOR EM VOO
78240;POUSO BRUSCO
78241;FALHA DO MOTOR EM VOO
78243;INDETERMINADO
78246;COLISAO COM OBSTACULOS NO SOLO
78247;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78249;COLISAO DE AERONAVES EM VOO
78254;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
78256;CAUSADO POR FENOMENO METEOROLOGICO NO SOLO
78258;AERODROMO
78260;FALHA OU MAU FUNCIONAMENTO DO MOTOR
78263;EXCURSAO DE PISTA
78263;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78264;COM TREM DE POUSO
78266;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78273;COM TREM DE POUSO
78274;FALHA OU MAU FUNCIONAMENTO DO MOTOR
78275;COLISAO COM OBSTACULOS NO SOLO
78276;FALHA DO MOTOR EM VOO
78278;COM TREM DE POUSO
78281;ESTOURO DE PNEU
78282;OPERACAO A BAIXA ALTITUDE
78283;PERDA DE CONTROLE EM VOO
78284;COLISAO COM OBSTACULOS NO SOLO
78287;FALHA DO MOTOR EM VOO
78289;PERDA DE CONTROLE EM VOO
78291;FALHA DO MOTOR EM VOO
78292;OUTROS
78293;SOPRO DE REATOR
78295;ESTOURO DE PNEU
78296;EXCURSAO DE PISTA
78298;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
78300;COLISAO COM OBSTACULOS NO SOLO
78306;OPERACOES NO SOLO
78308;POUSO EM LOCAL NAO PREVISTO
78309;ESTOURO DE PNEU
78310;ESTOURO DE PNEU
78311;INDETERMINADO
78312;POUSO EM LOCAL NAO PREVISTO
78313;FALHA DO MOTOR EM VOO
78314;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
78315;VAZAMENTO DE COMBUSTIVEL
78316;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78317;INDETERMINADO
78318;AERODROMO
78320;COM TREM DE POUSO
78321;PERDA DE COMPONENTE EM VOO
78322;ESTOURO DE PNEU
78324;FALHA ESTRUTURAL
78325;ESTOURO DE PNEU
78326;F.O.D.
78330;FALHA DO MOTOR EM VOO
78332;EXCURSAO DE PISTA
78333;VOO CONTROLADO CONTRA O TERRENO
78334;COM TREM DE POUSO
78336;F.O.D.
78337;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
78338;POUSO SEM TREM
78339;OPERACAO A BAIXA ALTITUDE
78340;F.O.D.
78341;EXCURSAO DE PISTA
78342;PERDA DE CONTROLE EM VOO
78343;POUSO BRUSCO
78344;PERDA DE CONTROLE EM VOO
78347;INDETERMINADO
78348;POUSO EM LOCAL NAO PREVISTO
78349;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78350;VOO CONTROLADO CONTRA O TERRENO
78351;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78352;EXCURSAO DE PISTA
78353;POUSO SEM TREM
78354;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78356;INDETERMINADO
78357;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78359;FALHA DO MOTOR EM VOO
78360;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78363;FALHA DO MOTOR EM VOO
78366;COM TREM DE POUSO
78367;COM TREM DE POUSO
78368;POUSO EM LOCAL NAO PREVISTO
78370;FALHA DO MOTOR EM VOO
78371;PERDA DE CONTROLE NO SOLO
78372;FALHA DO MOTOR EM VOO
78373;FALHA DO MOTOR NO SOLO
78374;COMBUSTIVEL
78375;OUTROS
78379;POUSO BRUSCO
78380;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78383;FUMACA NA CABINE
78384;ESTOURO DE PNEU
78387;FALHA DO MOTOR EM VOO
78388;EXCURSAO DE PISTA
78390;OPERACAO A BAIXA ALTITUDE
78390;PERDA DE CONTROLE EM VOO
78391;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78394;VOO CONTROLADO CONTRA O TERRENO
78396;INDETERMINADO
78397;COM TREM DE POUSO
78397;EXCURSAO DE PISTA
78405;FALHA DO MOTOR EM VOO
78406;F.O.D.
78407;INDETERMINADO
78408;VAZAMENTO DE OUTROS FLUIDOS
78409;ESTOURO DE PNEU
78410;FOGO NO SOLO
78411;TRAFEGO AEREO
78412;EXCURSAO DE PISTA
78416;OUTROS
78418;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78426;EXCURSAO DE PISTA
78427;FALHA OU MAU FUNCIONAMENTO DO MOTOR
78428;FALHA DO MOTOR EM VOO
78429;PERDA DE CONTROLE EM VOO
78430;OPERACAO A BAIXA ALTITUDE
78432;IMC NAO INTENCIONAL
78433;FALHA DO MOTOR EM VOO
78435;COLISAO COM AVE
78437;OPERACAO A BAIXA ALTITUDE
78438;PERDA DE CONTROLE EM VOO
78439;INDETERMINADO
78442;SUPERAQUECIMENTO
78444;FALHA DO MOTOR EM VOO
78445;FALHA DO MOTOR EM VOO
78454;COLISAO COM FAUNA
78455;OPERACAO A BAIXA ALTITUDE
78459;COLISAO COM OBSTACULOS NO SOLO
78460;COM HELICE
78461;COM PARA-BRISAS / JANELA / PORTA
78467;POUSO LONGO
78468;FALHA DO MOTOR EM VOO
78469;SOPRO DE ROTOR
78471;ESTOURO DE PNEU
78472;EXCURSAO DE PISTA
78478;PERDA DE CONTROLE EM VOO
78479;OPERACAO A BAIXA ALTITUDE
78483;FALHA DO MOTOR NO SOLO
78485;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
78488;PROBLEMAS FISIOLOGICOS
78489;COLISAO COM OBSTACULOS NO SOLO
78492;ESTOURO DE PNEU
78493;COMBUSTIVEL
78494;OPERACAO A BAIXA ALTITUDE
78496;COM TREM DE POUSO
78497;COLISAO COM OBSTACULOS NO SOLO
78498;COM TREM DE POUSO
78499;VAZAMENTO DE OUTROS FLUIDOS
78513;OPERACAO A BAIXA ALTITUDE
78514;COM TREM DE POUSO
78514;EXCURSAO DE PISTA
78515;POUSO BRUSCO
78516;POUSO SEM TREM
78517;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
78518;PERDA DE CONTROLE NO SOLO
78520;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78522;OPERACAO A BAIXA ALTITUDE
78523;ESTOURO DE PNEU
78524;POUSO SEM TREM
78525;PERDA DE CONTROLE EM VOO
78526;ESTOURO DE PNEU
78527;OPERACAO A BAIXA ALTITUDE
78528;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
78529;F.O.D.
78530;ESTOURO DE PNEU
78531;FALHA DO MOTOR EM VOO
78532;FALHA DO MOTOR EM VOO
78533;POUSO SEM TREM
78535;PANE SECA
78536;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78538;FALHA DO MOTOR EM VOO
78540;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78542;PERDA DE COMPONENTE EM VOO
78544;ESTOURO DE PNEU
78546;FALHA DO MOTOR NO SOLO
78548;FALHA DO MOTOR EM VOO
78549;COM COMANDOS DE VOO
78550;PERDA DE CONTROLE EM VOO
78551;PERDA DE CONTROLE EM VOO
78552;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78553;COMBUSTIVEL
78554;COM TREM DE POUSO
78556;ESTOURO DE PNEU
78557;FALHA DO MOTOR EM VOO
78559;ESTOURO DE PNEU
78560;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78562;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78563;FALHA DO MOTOR EM VOO
78564;EXCURSAO DE PISTA
78564;POUSO AQUEM/ALEM DA PISTA
78568;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
78570;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78571;COLISAO COM FAUNA
78572;PANE SECA
78575;EXCURSAO DE PISTA
78575;PERDA DE CONTROLE NO SOLO
78576;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78578;OUTROS
78579;FALHA DO MOTOR EM VOO
78580;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78582;OPERACAO A BAIXA ALTITUDE
78583;COM COMANDOS DE VOO
78585;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78586;ESTOURO DE PNEU
78587;OPERACAO A BAIXA ALTITUDE
78588;FALHA DO MOTOR EM VOO
78589;FUMACA NA CABINE
78590;FALHA DO MOTOR NO SOLO
78591;INCURSAO EM PISTA
78593;COM TREM DE POUSO
78595;PERDA DE CONTROLE EM VOO
78596;FALHA DO MOTOR EM VOO
78597;VAZAMENTO DE OUTROS FLUIDOS
78599;PANE SECA
78601;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78603;COM PARA-BRISAS / JANELA / PORTA
78604;FUMACA NA CABINE
78605;COM TREM DE POUSO
78605;EXCURSAO DE PISTA
78607;OPERACAO A BAIXA ALTITUDE
78608;COLISAO COM FAUNA
78609;OPERACAO A BAIXA ALTITUDE
78610;OPERACAO A BAIXA ALTITUDE
78610;PERDA DE CONTROLE EM VOO
78612;POUSO BRUSCO
78616;FALHA DO MOTOR EM VOO
78617;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
78619;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
78620;FALHA DO MOTOR EM VOO
78623;FALHA DO MOTOR EM VOO
78624;COM PARA-BRISAS / JANELA / PORTA
78625;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78626;PERDA DE CONTROLE EM VOO
78627;EXCURSAO DE PISTA
78628;VAZAMENTO DE OUTROS FLUIDOS
78629;SUPERAQUECIMENTO
78631;OUTROS
78632;COM TREM DE POUSO
78635;FALHA OU MAU FUNCIONAMENTO DO MOTOR
78636;FUMACA NA CABINE
78637;COLISAO COM AVE
78638;COMBUSTIVEL
78640;FALHA DO MOTOR EM VOO
78641;FALHA DO MOTOR EM VOO
78643;EXCURSAO DE PISTA
78645;COLISAO COM OBSTACULOS NO SOLO
78650;ESTOURO DE PNEU
78651;FALHA OU MAU FUNCIONAMENTO DO MOTOR
78652;EXCURSAO DE PISTA
78653;INDETERMINADO
78655;CONTATO ANORMAL COM A PISTA
78655;EXCURSAO DE PISTA
78656;PERDA DE CONTROLE EM VOO
78657;COM HELICE
78661;OUTROS
78662;FALHA DO MOTOR EM VOO
78665;EXCURSAO DE PISTA
78669;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78673;ESTOURO DE PNEU
78674;PERDA DE CONTROLE NO SOLO
78683;MANOBRA ABRUPTA
78684;FOGO NO SOLO
78695;TURBULENCIA
78696;ESTOURO DE PNEU
78697;COLISAO COM FAUNA
78698;COM TREM DE POUSO
78699;EXCURSAO DE PISTA
78700;FALHA DO MOTOR EM VOO
78701;FALHA DO MOTOR EM VOO
78702;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
78703;PERDA DE CONTROLE EM VOO
78704;ESTOURO DE PNEU
78706;FALHA DO MOTOR EM VOO
78707;FALHA DO MOTOR EM VOO
78708;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78709;FALHA DO MOTOR EM VOO
78710;OPERACAO A BAIXA ALTITUDE
78711;POUSO EM LOCAL NAO PREVISTO
78712;VOO CONTROLADO CONTRA O TERRENO
78713;COLISAO COM AVE
78714;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
78714;EXCURSAO DE PISTA
78715;INDETERMINADO
78716;ESTOURO DE PNEU
78717;PERDA DE CONTROLE EM VOO
78718;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78719;FALHA DO MOTOR EM VOO
78720;ESTOURO DE PNEU
78721;ESTOURO DE PNEU
78722;VOO CONTROLADO CONTRA O TERRENO
78723;FUMACA NA CABINE
78724;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78725;PERDA DE COMPONENTE EM VOO
78726;FALHA DO MOTOR EM VOO
78727;EXCURSAO DE PISTA
78728;INDETERMINADO
78730;COLISAO COM FAUNA
78731;ESTOURO DE PNEU
78732;PANE SECA
78733;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78735;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78737;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78738;FALHA DO MOTOR EM VOO
78740;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78741;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78742;EXCURSAO DE PISTA
78743;COM TREM DE POUSO
78743;EXCURSAO DE PISTA
78744;FALHA DO MOTOR EM VOO
78745;PERDA DE CONTROLE EM VOO
78746;PERDA DE CONTROLE EM VOO
78747;FALHA DO MOTOR EM VOO
78748;COM TREM DE POUSO
78748;EXCURSAO DE PISTA
78749;EXCURSAO DE PISTA
78749;PERDA DE CONTROLE NO SOLO
78750;PERDA DE CONTROLE NO SOLO
78751;POUSO LONGO
78752;COM TREM DE POUSO
78753;PERDA DA CONSCIENCIA
78754;EXCURSAO DE PISTA
78755;INDETERMINADO
78756;PERDA DE CONTROLE NO SOLO
78757;INDETERMINADO
78758;POUSO BRUSCO
78759;OUTROS
78760;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78761;EXCURSAO DE PISTA
78762;COM HELICE
78763;COLISAO COM OBSTACULOS NO SOLO
78764;POUSO BRUSCO
78765;FALHA DO MOTOR EM VOO
78766;COM TREM DE POUSO
78767;FALHA DO MOTOR EM VOO
78768;POUSO LONGO
78769;FALHA DO MOTOR EM VOO
78770;PERDA DE CONTROLE EM VOO
78771;PERDA DE COMPONENTE NO SOLO
78772;INDETERMINADO
78773;MANOBRA ABRUPTA
78774;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
78775;PERDA DE CONTROLE NO SOLO
78776;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
78777;POUSO EM LOCAL NAO PREVISTO
78778;POUSO BRUSCO
78779;OPERACAO A BAIXA ALTITUDE
78780;PERDA DE CONTROLE NO SOLO
78781;FALHA DO MOTOR EM VOO
78782;FALHA DO MOTOR EM VOO
78783;PERDA DE CONTROLE EM VOO
78784;PANE SECA
78785;FALHA DO MOTOR EM VOO
78786;VOO CONTROLADO CONTRA O TERRENO
78787;PERDA DE CONTROLE EM VOO
78788;FALHA DO MOTOR EM VOO
78789;FALHA DO MOTOR EM VOO
78790;COM TREM DE POUSO
78791;COLISAO COM FAUNA
78792;FALHA DO MOTOR EM VOO
78793;FALHA DO MOTOR EM VOO
78795;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78796;INDETERMINADO
78797;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78798;COM COMANDOS DE VOO
78799;TRAFEGO AEREO
78800;PERDA DE CONTROLE EM VOO
78810;GERENCIAMENTO DE TRAFEGO AEREO (ATM) / SERVICO DE COMUNICACAO NAVEGACAO, OU VIGILANCIA (CNS)
78811;COM TREM DE POUSO
78812;INDETERMINADO
78813;FALHA DO MOTOR EM VOO
78814;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78816;COM TREM DE POUSO
78817;EXCURSAO DE PISTA
78818;PERDA DE CONTROLE EM VOO
78819;COM TREM DE POUSO
78820;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
78821;OPERACOES NO SOLO
78822;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78823;POUSO BRUSCO
78824;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
78826;ESTOURO DE PNEU
78828;OUTROS
78830;INDETERMINADO
78831;FALHA DO MOTOR EM VOO
78832;POUSO AQUEM/ALEM DA PISTA
78833;POUSO BRUSCO
78834;FALHA DO MOTOR EM VOO
78835;COM TREM DE POUSO
78836;FALHA DO MOTOR EM VOO
78837;PERDA DE CONTROLE EM VOO
78838;EXCURSAO DE PISTA
78838;FALHA DO MOTOR EM VOO
78839;INCURSAO EM PISTA
78855;FALHA OU MAU FUNCIONAMENTO DO MOTOR
78856;COLISAO COM AVE
78857;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78858;PERDA DE COMPONENTE EM VOO
78859;COLISAO COM AVE
78860;COLISAO COM OBSTACULOS NO SOLO
78861;POUSO EM LOCAL NAO PREVISTO
78862;FALHA OU MAU FUNCIONAMENTO DO MOTOR
78863;FALHA OU MAU FUNCIONAMENTO DO MOTOR
78864;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78865;PERDA DE SEPARACAO / COLISAO EM VOO
78866;POUSO BRUSCO
78867;OUTROS
78868;OUTROS
78869;PROBLEMAS FISIOLOGICOS
78870;OPERACAO A BAIXA ALTITUDE
78872;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78873;ESTOURO DE PNEU
78874;COLISAO COM AVE
78875;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78876;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78877;OPERACAO A BAIXA ALTITUDE
78878;COM LANCAMENTO DE CARGA
78879;PERDA DE CONTROLE NO SOLO
78880;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78881;FALHA DO MOTOR EM VOO
78882;FALHA OU MAU FUNCIONAMENTO DO MOTOR
78883;OUTROS
78884;FALHA OU MAU FUNCIONAMENTO DO MOTOR
78885;OUTROS
78886;ESTOURO DE PNEU
78887;OUTROS
78888;PERDA DE COMPONENTE EM VOO
78889;FALHA DO MOTOR EM VOO
78890;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78891;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78892;OUTROS
78893;POUSO BRUSCO
78894;PERDA DE CONTROLE NO SOLO
78895;COLISAO COM AVE
78896;POUSO BRUSCO
78897;TRAFEGO AEREO
78898;POUSO BRUSCO
78899;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78900;FALHA DO MOTOR EM VOO
78901;ESTOURO DE PNEU
78902;AERODROMO
78903;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78904;ESTOURO DE PNEU
78905;OUTROS
78906;INDETERMINADO
78907;INCURSAO EM PISTA
78908;FALHA DO MOTOR EM VOO
78909;TURBULENCIA
78910;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78911;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78912;OUTROS
78913;FALHA DO MOTOR EM VOO
78914;OUTROS
78915;SOPRO DE REATOR
78916;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78917;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78918;FALHA DO MOTOR EM VOO
78919;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78920;PERDA DE CONTROLE NO SOLO
78921;FALHA DO MOTOR EM VOO
78922;TURBULENCIA
78923;OUTROS
78924;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78925;FALHA DO MOTOR EM VOO
78926;POUSO BRUSCO
78927;DESCOMPRESSAO NAO INTENCIONAL / EXPLOSIVA
78928;FALHA DO MOTOR EM VOO
78929;COM TREM DE POUSO
78930;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78932;OPERACAO A BAIXA ALTITUDE
78933;FALHA OU MAU FUNCIONAMENTO DO MOTOR
78934;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78935;MANOBRA ABRUPTA
78936;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78937;POUSO EM LOCAL NAO PREVISTO
78938;FALHA OU MAU FUNCIONAMENTO DO MOTOR
78939;FALHA OU MAU FUNCIONAMENTO DO MOTOR
78940;AERODROMO
78941;OPERACAO A BAIXA ALTITUDE
78942;GERENCIAMENTO DE TRAFEGO AEREO (ATM) / SERVICO DE COMUNICACAO NAVEGACAO, OU VIGILANCIA (CNS)
78943;OUTROS
78944;OUTROS
78945;COM TREM DE POUSO
78945;EXCURSAO DE PISTA
78946;POUSO EM LOCAL NAO PREVISTO
78947;COLISAO COM OBSTACULOS NO SOLO
78948;OUTROS
78949;POUSO EM LOCAL NAO PREVISTO
78950;OUTROS
78951;COM PARA-BRISAS / JANELA / PORTA
78952;COM COMANDOS DE VOO
78953;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78954;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78955;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78956;ESTOURO DE PNEU
78957;SUPERAQUECIMENTO
78958;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78959;COM ROTOR
78960;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78961;COM TREM DE POUSO
78962;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78963;FALHA DO MOTOR EM VOO
78964;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
78965;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78966;CORTE INVOLUNTARIO DO MOTOR
78967;FALHA DO MOTOR EM VOO
78968;POUSO EM LOCAL NAO PREVISTO
78969;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78970;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78971;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78972;POUSO BRUSCO
78973;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78974;CORTANTE DE VENTO / TEMPESTADE
78975;COLISAO COM FAUNA
78976;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78977;GERENCIAMENTO DE TRAFEGO AEREO (ATM) / SERVICO DE COMUNICACAO NAVEGACAO, OU VIGILANCIA (CNS)
78978;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78979;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78980;EXCURSAO DE PISTA
78981;EXCURSAO DE PISTA
78981;PERDA DE CONTROLE NO SOLO
78982;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78983;COM PARA-BRISAS / JANELA / PORTA
78984;ESTOURO DE PNEU
78985;POUSO BRUSCO
78986;COLISAO COM AVE
78987;COM HELICE
78988;ESTOURO DE PNEU
78989;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78990;MANOBRA ABRUPTA
78990;PERDA DE CONTROLE NO SOLO
78991;COM TREM DE POUSO
78992;PROBLEMAS FISIOLOGICOS
78993;EXCURSAO DE PISTA
78994;POUSO BRUSCO
78995;COM TREM DE POUSO
78996;FALHA DO MOTOR EM VOO
78997;ESTOURO DE PNEU
78998;EXCURSAO DE PISTA
78999;FALHA DO MOTOR EM VOO
79000;COMBUSTIVEL
79001;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
79002;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
79003;PERDA DE CONTROLE NO SOLO
79004;PERDA DE CONTROLE NO SOLO
79005;COM PARA-BRISAS / JANELA / PORTA
79006;COM TREM DE POUSO
79007;FALHA DO MOTOR EM VOO
79008;FALHA DO MOTOR NO SOLO
79009;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
79010;EXPLOSAO
79011;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
79012;OPERACOES NO SOLO
79013;COLISAO COM FAUNA
79014;COM TREM DE POUSO
79015;ESTOURO DE PNEU
79016;ESTOURO DE PNEU
79017;PERDA DE COMPONENTE EM VOO
79018;FALHA OU MAU FUNCIONAMENTO DO MOTOR
79019;ESTOURO DE PNEU
79020;GERENCIAMENTO DE TRAFEGO AEREO (ATM) / SERVICO DE COMUNICACAO NAVEGACAO, OU VIGILANCIA (CNS)
79021;COLISAO COM OBSTACULOS NO SOLO
79022;COLISAO COM AVE
79023;FOGO/FUMACA (SEM IMPACTO)
79024;OPERACAO A BAIXA ALTITUDE
79025;ESTOURO DE PNEU
79025;PERDA DE CONTROLE NO SOLO
79026;ESTOURO DE PNEU
79027;FALHA DO MOTOR EM VOO
79028;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
79029;GERENCIAMENTO DE TRAFEGO AEREO (ATM) / SERVICO DE COMUNICACAO NAVEGACAO, OU VIGILANCIA (CNS)
79030;COM TREM DE POUSO
79032;VOO CONTROLADO CONTRA O TERRENO
79033;POUSO BRUSCO
79034;PERDA DE CONTROLE NO SOLO
79035;OPERACAO A BAIXA ALTITUDE
79036;OPERACAO A BAIXA ALTITUDE
79036;PERDA DE CONTROLE EM VOO
79037;COM TREM DE POUSO
79038;COM TREM DE POUSO
79039;COM TREM DE POUSO
79042;PANE SECA
79045;FALHA DO MOTOR EM VOO
79048;FALHA DO MOTOR EM VOO
79048;OPERACAO A BAIXA ALTITUDE
79050;FALHA DO MOTOR EM VOO
79057;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
79059;INDETERMINADO
79060;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
79061;INDETERMINADO
79062;EXCURSAO DE PISTA
79063;INDETERMINADO
79064;OUTROS
79066;TRAFEGO AEREO
79067;TRAFEGO AEREO
79068;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
79070;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
79071;FOGO/FUMACA (SEM IMPACTO)
79072;FUMACA NA CABINE
79073;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
79074;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
79075;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
79076;ESTOURO DE PNEU
79077;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
79078;FORMACAO DE GELO
79079;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
79080;COLISAO COM AVE
79081;ESTOURO DE PNEU
79082;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
79083;DESCOMPRESSAO NAO INTENCIONAL / EXPLOSIVA
79085;COLISAO COM AVE
79086;COM TREM DE POUSO
79087;FALHA DO MOTOR NO SOLO
79088;COM TREM DE POUSO
79089;TRAFEGO AEREO
79102;EXCURSAO DE PISTA
79102;PERDA DE CONTROLE NO SOLO
79104;INDETERMINADO
79105;INDETERMINADO
79106;OUTROS
79117;INDETERMINADO
79119;INDETERMINADO
79123;INDETERMINADO
79203;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
79240;CAUSADO POR FENOMENO METEOROLOGICO NO SOLO
79456;EXCURSAO DE PISTA
79456;PERDA DE CONTROLE NO SOLO
